City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
125,Yabelo,ET,2022-08-11 02:57:55,4.8833,38.0833,57.72,85,100,10.36,overcast clouds
126,Atherton,GB,2022-08-11 02:56:11,53.5237,-2.4935,64.29,84,12,1.68,few clouds
127,Kapaa,US,2022-08-11 02:57:56,22.0752,-159.319,82.11,73,75,16.11,broken clouds
128,San Cristobal,VE,2022-08-11 02:57:56,7.7669,-72.225,75.38,95,100,3.0,overcast clouds
129,Luderitz,NA,2022-08-11 02:57:56,-26.6481,15.1594,54.68,66,3,10.74,clear sky
130,Bredasdorp,ZA,2022-08-11 02:57:56,-34.5322,20.0403,53.19,93,100,3.91,overcast clouds
131,Faya,SA,2022-08-11 02:57:57,18.3851,42.4509,64.92,87,87,7.63,overcast clouds
132,Amot,NO,2022-08-11 02:57:57,59.5714,7.9877,55.76,95,14,4.72,few clouds
133,Belmonte,BR,2022-08-11 02:57:57,-15.8631,-38.8828,73.18,80,8,14.83,clear sky
134,Ostrovnoy,RU,2022-08-11 02:57:58,68.0531,39.5131,58.62,79,100,25.5,overcast clouds
135,Tamandare,BR,2022-08-11 02:57:58,-8.7597,-35.1047,72.66,86,11,3.58,few clouds
136,Khatanga,RU,2022-08-11 02:57:58,71.9667,102.5,46.13,67,100,13.15,overcast clouds
137,Sisimiut,GL,2022-08-11 02:57:59,66.9395,-53.6735,41.85,95,100,3.65,overcast clouds
138,Mecca,SA,2022-08-11 02:56:06,21.4267,39.8261,87.33,67,93,6.11,overcast clouds
139,Quelimane,MZ,2022-08-11 02:57:59,-17.8786,36.8883,64.35,94,20,3.44,few clouds
140,Jamestown,US,2022-08-11 02:57:59,42.097,-79.2353,62.71,50,50,1.01,scattered clouds
141,Lensk,RU,2022-08-11 02:58:00,60.7253,114.9278,69.48,53,6,5.41,clear sky
142,Valdivia,CL,2022-08-11 02:58:00,-39.8142,-73.2459,44.69,94,99,1.41,overcast clouds
143,Mosalsk,RU,2022-08-11 02:58:00,54.4881,34.9817,53.6,84,45,7.94,scattered clouds
144,Richards Bay,ZA,2022-08-11 02:58:01,-28.783,32.0377,62.08,88,30,2.93,scattered clouds
145,Provideniya,RU,2022-08-11 02:56:57,64.3833,-173.3,53.71,87,0,8.95,clear sky
146,Isla Mujeres,MX,2022-08-11 02:58:01,21.2311,-86.731,81.7,89,62,10.09,broken clouds
147,Gorin,RU,2022-08-11 02:58:02,51.1983,136.6669,63.12,84,92,3.18,overcast clouds
148,Cooma,AU,2022-08-11 02:58:02,-36.2333,149.1333,47.08,75,100,11.16,moderate rain
149,Luganville,VU,2022-08-11 02:58:03,-15.5333,167.1667,76.01,75,96,14.14,overcast clouds
150,Olafsvik,IS,2022-08-11 02:57:17,64.8945,-23.7142,49.19,79,100,8.84,overcast clouds
151,Bac Lieu,VN,2022-08-11 02:56:04,9.285,105.7244,80.83,80,100,10.07,overcast clouds
152,Alice Town,BS,2022-08-11 02:58:03,25.7167,-79.3,83.48,74,1,14.29,clear sky
153,Amanganj,IN,2022-08-11 02:58:04,24.4333,80.0333,77.22,92,100,9.22,overcast clouds
154,Miyako,JP,2022-08-11 02:58:04,39.6367,141.9525,82.17,76,100,3.09,overcast clouds
155,Mount Gambier,AU,2022-08-11 02:58:05,-37.8333,140.7667,57.11,72,100,17.27,light rain
156,Visby,SE,2022-08-11 02:58:06,57.6409,18.296,63.05,94,97,5.75,overcast clouds
157,Saint George,US,2022-08-11 02:58:06,37.1041,-113.5841,89.44,50,43,5.01,scattered clouds
158,Nelson Bay,AU,2022-08-11 02:58:06,-32.7167,152.15,60.12,80,99,5.99,overcast clouds
159,Male,MV,2022-08-11 02:58:07,4.1748,73.5089,82.35,89,75,8.05,light rain
160,Vao,NC,2022-08-11 02:58:08,-22.6667,167.4833,68.0,57,0,21.97,clear sky
161,Port Elizabeth,ZA,2022-08-11 02:58:08,-33.918,25.5701,53.31,95,93,3.0,overcast clouds
162,Kysyl-Syr,RU,2022-08-11 02:58:08,63.8986,122.7617,73.15,55,57,5.93,broken clouds
163,Presidencia Roque Saenz Pena,AR,2022-08-11 02:58:09,-26.7852,-60.4388,51.69,72,100,7.87,overcast clouds
164,Abnub,EG,2022-08-11 02:57:23,27.2696,31.1511,82.0,34,0,8.12,clear sky
165,Sao Joao Da Barra,BR,2022-08-11 02:58:09,-21.6403,-41.0511,70.45,67,82,10.69,broken clouds
166,Victoria,HK,2022-08-11 02:54:07,22.2855,114.1577,87.33,85,92,3.0,overcast clouds
167,Buin,CL,2022-08-11 02:58:09,-33.7333,-70.75,55.74,69,38,2.01,scattered clouds
168,Zhigansk,RU,2022-08-11 02:58:10,66.7697,123.3711,64.63,67,71,17.36,broken clouds
169,Poum,NC,2022-08-11 02:58:10,-20.2333,164.0167,71.76,56,1,21.32,clear sky
170,Hagondange,FR,2022-08-11 02:58:11,49.2513,6.1681,66.78,53,4,1.01,clear sky
171,Khani,GE,2022-08-11 02:58:11,41.9563,42.9566,60.37,68,2,5.79,clear sky
172,Vredendal,ZA,2022-08-11 02:58:11,-31.6683,18.5012,52.14,91,100,0.94,overcast clouds
173,Hamilton,US,2022-08-11 02:55:06,39.1834,-84.5333,74.03,89,20,3.83,few clouds
174,Touros,BR,2022-08-11 02:58:12,-5.1989,-35.4608,72.61,90,33,9.08,scattered clouds
175,Kati,ML,2022-08-11 02:58:12,12.7441,-8.0726,76.41,89,21,3.62,few clouds
176,Shimoda,JP,2022-08-11 02:58:12,34.6667,138.95,84.11,76,66,11.99,broken clouds
177,Saint Peter,BB,2022-08-11 02:58:13,13.25,-59.6167,79.36,82,20,11.7,few clouds
178,Werda,BW,2022-08-11 02:58:13,-25.2667,23.2833,56.64,26,0,8.28,clear sky
179,Kulhudhuffushi,MV,2022-08-11 02:58:14,6.6221,73.07,81.97,83,85,13.51,overcast clouds
180,Severo-Kurilsk,RU,2022-08-11 02:53:58,50.6789,156.125,61.05,79,9,7.92,clear sky
181,Plettenberg Bay,ZA,2022-08-11 02:58:14,-34.0527,23.3716,55.4,88,100,2.86,overcast clouds
182,Honiara,SB,2022-08-11 02:58:14,-9.4333,159.95,83.61,75,52,5.5,broken clouds
183,Oga,IT,2022-08-11 02:58:15,46.4631,10.347,56.8,96,50,3.22,scattered clouds
184,Constitucion,CL,2022-08-11 02:58:15,-35.3333,-72.4167,47.57,84,0,8.08,clear sky
185,Areosa,PT,2022-08-11 02:58:15,41.7178,-8.8571,64.15,97,4,2.35,clear sky
186,Padang,ID,2022-08-11 02:53:20,-0.9492,100.3543,86.05,65,87,3.06,overcast clouds
187,Marzuq,YE,2022-08-11 02:58:16,14.4,46.4667,75.85,68,88,6.78,overcast clouds
188,Bengkulu,ID,2022-08-11 02:58:16,-3.8004,102.2655,82.54,69,62,2.13,broken clouds
189,Paamiut,GL,2022-08-11 02:58:16,61.994,-49.6678,43.41,92,100,10.13,overcast clouds
190,Cidreira,BR,2022-08-11 02:58:17,-30.1811,-50.2056,58.44,80,79,4.85,broken clouds
191,Gualeguay,AR,2022-08-11 02:58:17,-33.1416,-59.3097,43.29,88,0,7.45,clear sky
192,Pisco,PE,2022-08-11 02:58:18,-13.7,-76.2167,59.05,88,40,6.91,scattered clouds
193,Dongsheng,CN,2022-08-11 02:58:18,39.8161,109.9776,76.82,54,47,5.46,scattered clouds
194,Punta Alta,AR,2022-08-11 02:55:57,-38.8759,-62.0736,50.76,63,66,14.9,broken clouds
195,Guerrero Negro,MX,2022-08-11 02:58:18,27.9769,-114.0611,74.03,72,100,12.12,overcast clouds
196,Nianzishan,CN,2022-08-11 02:58:19,47.5167,122.8833,71.15,54,98,10.11,overcast clouds
197,Kahului,US,2022-08-11 02:58:04,20.8947,-156.47,86.97,83,81,15.01,broken clouds
198,Clyde River,CA,2022-08-11 02:56:55,70.4692,-68.5914,37.9,87,32,4.97,scattered clouds
199,Bathsheba,BB,2022-08-11 02:58:19,13.2167,-59.5167,81.21,89,75,6.91,broken clouds
200,Grand Gaube,MU,2022-08-11 02:58:20,-20.0064,57.6608,67.37,68,92,8.99,overcast clouds
201,Tondano,ID,2022-08-11 02:58:20,1.3038,124.9112,84.29,59,24,1.23,few clouds
202,Rioja,AR,2022-08-11 02:58:20,-29.4111,-66.8507,50.97,52,29,2.59,scattered clouds
203,Nikolskoye,RU,2022-08-11 02:58:21,59.7035,30.7861,58.8,77,97,4.81,overcast clouds
204,Ilulissat,GL,2022-08-11 02:58:21,69.2167,-51.1,36.73,98,100,5.7,light rain
205,Klaksvik,FO,2022-08-11 02:58:21,62.2266,-6.589,52.72,84,66,17.2,broken clouds
206,Swan River,CA,2022-08-11 02:58:22,52.1058,-101.2676,57.88,73,67,7.09,broken clouds
207,Magyarbanhegyes,HU,2022-08-11 02:58:22,46.45,20.9667,62.89,64,0,9.66,clear sky
208,Nouadhibou,MR,2022-08-11 02:58:23,20.931,-17.0347,71.58,83,38,19.57,scattered clouds
209,Joshimath,IN,2022-08-11 02:58:23,30.5667,79.5667,68.49,98,100,3.15,light rain
210,Nanortalik,GL,2022-08-11 02:58:23,60.1432,-45.2371,44.33,98,100,4.14,moderate rain
211,Port Macquarie,AU,2022-08-11 02:57:05,-31.4333,152.9167,63.9,53,100,8.61,overcast clouds
212,Davila,PH,2022-08-11 02:58:24,18.4726,120.5763,87.78,74,98,6.35,overcast clouds
213,Isangel,VU,2022-08-11 02:58:24,-19.55,169.2667,77.11,57,75,11.5,broken clouds
214,Jiwani,PK,2022-08-11 02:58:25,25.05,61.7417,83.57,84,100,6.17,overcast clouds
215,Coquimbo,CL,2022-08-11 02:58:25,-29.9533,-71.3436,51.53,100,0,6.91,clear sky
216,Whyalla,AU,2022-08-11 02:58:25,-33.0333,137.5833,62.49,36,0,24.16,clear sky
217,Krishnarajpet,IN,2022-08-11 02:58:25,12.655,76.4883,72.77,77,67,18.16,broken clouds
218,Port Augusta,AU,2022-08-11 02:57:10,-32.5,137.7667,64.02,31,0,25.08,clear sky
219,Makakilo City,US,2022-08-11 02:58:26,21.3469,-158.0858,82.0,65,100,22.57,overcast clouds
220,Ponta Do Sol,PT,2022-08-11 02:58:26,32.6667,-17.1,70.72,87,22,4.36,few clouds
221,Port Moresby,PG,2022-08-11 02:58:26,-9.4431,147.1797,87.22,58,75,13.8,broken clouds
222,Balaipungut,ID,2022-08-11 02:58:27,1.05,101.2833,86.25,64,49,4.36,scattered clouds
