City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
259,Pemangkat,ID,2022-08-16 19:32:40,1.1667,108.9667,79.16,85,95,6.44,light rain
260,Camacha,PT,2022-08-16 19:32:44,33.0833,-16.3333,71.02,83,75,18.41,broken clouds
261,Dalvik,IS,2022-08-16 19:32:44,65.9702,-18.5286,53.53,68,30,4.9,scattered clouds
262,Isparta,TR,2022-08-16 19:32:45,38.0,31.0,72.09,39,0,3.49,clear sky
263,Victoria,HK,2022-08-16 19:29:17,22.2855,114.1577,85.32,84,3,8.99,clear sky
264,Mayo,US,2022-08-16 19:32:49,38.8876,-76.5119,84.15,46,20,10.36,few clouds
265,Antofagasta,CL,2022-08-16 19:32:49,-23.65,-70.4,58.28,70,30,9.28,scattered clouds
266,Ambunti,PG,2022-08-16 19:32:50,-4.2365,142.8448,72.3,99,99,2.15,overcast clouds
267,Rio Gallegos,AR,2022-08-16 19:32:50,-51.6226,-69.2181,42.85,49,0,21.85,clear sky
268,Diamantino,BR,2022-08-16 19:32:50,-14.4086,-56.4461,87.39,37,78,6.13,broken clouds
269,Baculin,PH,2022-08-16 19:32:51,7.4525,126.5842,77.02,88,100,4.43,overcast clouds
270,Verkhoyansk,RU,2022-08-16 19:32:52,67.5447,133.385,57.45,78,48,3.78,scattered clouds
271,Hami,CN,2022-08-16 19:32:54,42.8,93.45,85.17,22,100,18.12,overcast clouds
272,Dryden,CA,2022-08-16 19:32:55,49.7833,-92.7503,66.49,88,100,10.36,moderate rain
273,Alihe,CN,2022-08-16 19:32:56,50.5667,123.7167,58.71,70,85,3.24,overcast clouds
274,Pokrovsk,UA,2022-08-16 19:32:57,48.282,37.1758,71.31,72,27,7.94,scattered clouds
275,Rio Bueno,CL,2022-08-16 19:32:57,-40.3167,-72.9667,51.94,84,24,8.37,few clouds
276,Elbistan,TR,2022-08-16 19:32:58,38.2059,37.1983,76.89,32,0,4.25,clear sky
277,Bathsheba,BB,2022-08-16 19:32:59,13.2167,-59.5167,88.41,66,20,16.11,few clouds
278,Airai,TL,2022-08-16 19:32:59,-8.9266,125.4092,55.27,80,100,1.88,overcast clouds
279,Jalu,LY,2022-08-16 19:33:00,29.0331,21.5482,87.87,27,0,6.62,clear sky
280,Alberdi,AR,2022-08-16 19:33:01,-32.8899,-60.6906,73.04,20,0,14.97,clear sky
281,Batemans Bay,AU,2022-08-16 19:30:16,-35.7167,150.1833,50.09,84,0,3.98,clear sky
282,Vestmanna,FO,2022-08-16 19:33:01,62.1564,-7.1664,47.32,81,20,8.05,few clouds
283,Taltal,CL,2022-08-16 19:33:02,-25.4,-70.4833,62.42,65,23,5.26,few clouds
284,Ruidoso,US,2022-08-16 19:33:02,33.3317,-105.673,78.96,51,41,16.11,scattered clouds
285,Dubbo,AU,2022-08-16 19:30:32,-32.25,148.6167,39.33,93,0,5.75,clear sky
286,Yabrud,SY,2022-08-16 19:33:03,33.9674,36.6574,73.06,30,0,1.63,clear sky
287,Aykhal,RU,2022-08-16 19:33:03,66.0,111.5,48.47,98,100,10.83,moderate rain
288,Severo-Kurilsk,RU,2022-08-16 19:33:04,50.6789,156.125,53.15,98,100,7.92,heavy intensity rain
289,Rumoi,JP,2022-08-16 19:33:05,43.9344,141.6428,63.48,92,48,2.53,scattered clouds
290,Grand Gaube,MU,2022-08-16 19:33:07,-20.0064,57.6608,68.4,80,93,11.16,overcast clouds
291,Ixtapa,MX,2022-08-16 19:33:08,20.7,-105.2,88.23,66,75,6.91,broken clouds
292,Leningradskiy,RU,2022-08-16 19:33:08,69.3833,178.4167,36.93,72,13,7.72,few clouds
293,Gizo,SB,2022-08-16 19:33:09,-8.103,156.8419,80.04,77,68,5.1,moderate rain
294,Wagar,SD,2022-08-16 19:33:10,16.1525,36.2032,75.94,81,100,6.82,overcast clouds
295,Clovis,US,2022-08-16 19:33:12,36.8252,-119.7029,105.6,23,20,5.75,smoke
296,Quatre Cocos,MU,2022-08-16 19:33:12,-20.2078,57.7625,68.11,74,88,7.0,light rain
297,Wanning,CN,2022-08-16 19:33:13,18.8003,110.3967,79.72,90,100,8.23,overcast clouds
298,Guabito,PA,2022-08-16 19:33:14,9.5,-82.6167,84.06,77,54,5.23,broken clouds
299,Atambua,ID,2022-08-16 19:33:15,-9.1061,124.8925,68.18,82,100,4.81,overcast clouds
300,Provideniya,RU,2022-08-16 19:33:15,64.3833,-173.3,42.58,63,13,8.39,few clouds
301,Walvis Bay,NA,2022-08-16 19:33:17,-22.9575,14.5053,56.35,82,0,3.44,clear sky
302,Gandu,BR,2022-08-16 19:33:18,-13.7439,-39.4867,71.98,79,55,5.26,broken clouds
303,Hambantota,LK,2022-08-16 19:33:19,6.1241,81.1185,77.97,87,98,10.63,overcast clouds
304,Ler,SS,2022-08-16 19:33:20,8.3018,30.1418,72.91,94,100,2.89,overcast clouds
305,Guerrero Negro,MX,2022-08-16 19:33:20,27.9769,-114.0611,84.74,48,13,11.5,few clouds
306,Saint George,US,2022-08-16 19:28:54,37.1041,-113.5841,94.42,35,0,5.01,clear sky
307,Guatire,VE,2022-08-16 19:33:20,10.4762,-66.5427,84.56,55,18,7.0,few clouds
308,Olafsvik,IS,2022-08-16 19:33:21,64.8945,-23.7142,50.43,66,84,10.8,broken clouds
309,Siderno,IT,2022-08-16 19:33:21,38.2779,16.302,82.33,66,2,8.5,clear sky
310,Santa Isabel,BR,2022-08-16 19:29:04,-23.3156,-46.2214,83.91,28,10,8.12,clear sky
311,Fenoarivo Atsinanana,MG,2022-08-16 19:33:22,-17.3667,49.4167,66.45,91,13,3.51,few clouds
312,Gao,ML,2022-08-16 19:33:23,16.6362,1.637,88.61,48,14,17.67,few clouds
313,Franca,BR,2022-08-16 19:33:04,-20.5386,-47.4008,82.13,23,17,6.15,few clouds
314,Otautau,NZ,2022-08-16 19:33:24,-46.15,168.0,47.55,99,100,2.3,light rain
315,Tsalka,GE,2022-08-16 19:33:25,41.5946,44.0891,62.8,47,0,3.22,clear sky
316,Vao,NC,2022-08-16 19:33:25,-22.6667,167.4833,67.89,90,100,4.54,overcast clouds
317,Khani,GE,2022-08-16 19:33:26,41.9563,42.9566,69.37,96,82,1.23,broken clouds
318,Tilichiki,RU,2022-08-16 19:33:26,60.4667,166.1,49.69,75,100,15.12,overcast clouds
319,Ugoofaaru,MV,2022-08-16 19:33:27,5.6667,73.0,80.44,78,12,5.64,few clouds
320,Balgazyn,RU,2022-08-16 19:33:28,51.0,95.2,44.24,66,10,1.39,clear sky
321,Nantucket,US,2022-08-16 19:30:37,41.2835,-70.0995,75.31,78,100,11.5,light rain
322,Ilulissat,GL,2022-08-16 19:33:29,69.2167,-51.1,44.62,87,75,3.44,broken clouds
323,Paamiut,GL,2022-08-16 19:33:30,61.994,-49.6678,42.3,90,100,9.51,overcast clouds
324,Turukhansk,RU,2022-08-16 19:33:30,65.8167,87.9833,49.78,95,65,2.86,broken clouds
325,Forestville,US,2022-08-16 19:33:30,38.8451,-76.875,83.48,46,0,13.8,clear sky
326,Coolum Beach,AU,2022-08-16 19:33:31,-26.5333,153.1,50.34,93,2,9.01,clear sky
327,Katangli,RU,2022-08-16 19:33:31,51.7102,143.2326,54.21,97,69,3.96,broken clouds
328,Inhambane,MZ,2022-08-16 19:33:31,-23.865,35.3833,57.18,88,0,0.0,clear sky
329,Abalak,RU,2022-08-16 19:33:32,58.1286,68.5944,45.43,82,23,6.33,few clouds
330,Nigran,ES,2022-08-16 19:33:33,42.1415,-8.8066,66.97,75,75,9.22,broken clouds
331,Willowmore,ZA,2022-08-16 19:33:34,-33.2926,23.4895,53.56,35,91,4.9,overcast clouds
332,Slave Lake,CA,2022-08-16 19:30:11,55.2834,-114.769,71.58,60,20,13.8,few clouds
333,Sheopur,IN,2022-08-16 19:33:34,25.6667,76.7,75.79,90,100,15.08,overcast clouds
334,Kaliua,TZ,2022-08-16 19:33:35,-5.0606,31.7936,76.62,31,52,3.04,broken clouds
335,Santa Rosa,PH,2022-08-16 19:33:35,14.3122,121.1114,81.1,88,100,6.35,overcast clouds
336,Codrington,AU,2022-08-16 19:33:36,-38.2667,141.9667,46.04,84,100,10.18,overcast clouds
337,Ancud,CL,2022-08-16 19:30:23,-41.8697,-73.8203,43.23,73,28,19.55,light rain
338,Cascais,PT,2022-08-16 19:33:37,38.6979,-9.4215,71.46,68,20,24.0,few clouds
339,Catamarca,AR,2022-08-16 19:33:37,-28.4696,-65.7852,86.58,19,0,3.0,clear sky
340,Villarrica,PY,2022-08-16 19:33:38,-25.75,-56.4333,74.26,70,83,2.46,broken clouds
341,Grand-Santi,GF,2022-08-16 19:33:39,4.25,-54.3833,81.73,70,92,1.95,overcast clouds
342,Isetskoye,RU,2022-08-16 19:33:40,56.4858,65.3226,55.13,58,45,5.1,scattered clouds
343,Lubao,PH,2022-08-16 19:33:40,14.9167,120.55,80.31,89,100,4.43,overcast clouds
344,Oranjemund,NA,2022-08-16 19:33:41,-28.55,16.4333,54.18,83,5,2.68,clear sky
345,Sarahan,IN,2022-08-16 19:33:41,31.5167,77.8,63.01,88,95,2.51,overcast clouds
346,Kudahuvadhoo,MV,2022-08-16 19:33:42,2.6708,72.8944,82.26,71,41,7.92,scattered clouds
347,Vardo,NO,2022-08-16 19:33:43,70.3705,31.1107,67.98,68,0,11.5,clear sky
348,Pevek,RU,2022-08-16 19:33:44,69.7008,170.3133,41.45,69,95,6.31,overcast clouds
349,Vieira De Leiria,PT,2022-08-16 19:33:44,39.8695,-8.9324,68.41,78,75,16.11,broken clouds
350,Kamenka,RU,2022-08-16 19:33:45,51.3223,42.7678,77.49,33,99,15.59,overcast clouds
351,Iyo,JP,2022-08-16 19:33:45,33.7514,132.7014,80.42,86,99,4.97,light rain
352,Iquitos,PE,2022-08-16 19:33:45,-3.7481,-73.2472,89.64,58,75,3.44,broken clouds
353,Urucara,BR,2022-08-16 19:33:46,-2.5364,-57.76,88.7,51,83,2.42,broken clouds
354,Raudeberg,NO,2022-08-16 19:33:47,61.9875,5.1352,57.87,94,100,30.47,light rain
355,Bandar-E Lengeh,IR,2022-08-16 19:33:47,26.5579,54.8807,91.2,70,90,13.87,overcast clouds
356,Viedma,AR,2022-08-16 19:33:48,-40.8135,-62.9967,53.6,20,1,14.27,clear sky
357,Nanyamba,TZ,2022-08-16 19:33:49,-10.6833,39.8333,64.02,96,66,2.48,broken clouds
358,Goderich,CA,2022-08-16 19:33:49,43.7501,-81.7165,75.9,78,100,8.05,overcast clouds
359,Weihai,CN,2022-08-16 19:33:50,37.5017,122.1136,72.64,85,2,10.09,clear sky
360,Varhaug,NO,2022-08-16 19:33:50,58.6147,5.6457,64.47,95,100,6.29,overcast clouds
361,San Pedro,PH,2022-08-16 19:33:50,14.35,121.0167,80.35,87,40,1.14,scattered clouds
362,Guarapari,BR,2022-08-16 19:33:51,-20.6667,-40.4975,76.89,73,0,22.44,clear sky
363,Rio Grande,BR,2022-08-16 19:33:51,-32.035,-52.0986,68.11,59,0,3.83,clear sky
364,Carballo,ES,2022-08-16 19:33:52,43.213,-8.691,64.76,93,99,9.82,overcast clouds
365,Morgan City,US,2022-08-16 19:33:52,29.6994,-91.2068,93.99,51,56,7.92,broken clouds
366,Trinidad,BO,2022-08-16 19:33:54,-14.8333,-64.9,87.78,62,75,6.91,smoke
367,Jaciara,BR,2022-08-16 19:33:55,-15.9653,-54.9683,91.17,27,71,8.57,broken clouds
368,Landshut,DE,2022-08-16 19:33:55,48.5333,12.15,74.7,60,0,1.01,clear sky
369,Murdochville,CA,2022-08-16 19:33:56,48.9583,-65.5006,61.68,42,10,7.31,clear sky
370,Tombouctou,ML,2022-08-16 19:33:57,20.0,-3.0,99.68,25,42,3.31,scattered clouds
371,Nerchinskiy Zavod,RU,2022-08-16 19:33:58,51.3088,119.61,55.2,89,100,2.91,moderate rain
372,Bereznik,RU,2022-08-16 19:34:01,62.8551,42.7072,66.87,70,88,1.88,overcast clouds
373,Khandbari,NP,2022-08-16 19:34:02,27.3747,87.2039,73.17,95,80,0.29,broken clouds
374,Miandrivazo,MG,2022-08-16 19:34:03,-19.5167,45.4667,70.75,74,0,2.68,clear sky
375,Cancun,MX,2022-08-16 19:34:03,21.1743,-86.8466,89.53,45,40,6.91,scattered clouds
376,South Lake Tahoe,US,2022-08-16 19:32:43,38.9332,-119.9844,85.05,24,19,6.91,few clouds
377,Faanui,PF,2022-08-16 19:34:06,-16.4833,-151.75,73.92,88,100,25.23,moderate rain
378,Jaragua,BR,2022-08-16 19:34:07,-15.7569,-49.3344,88.59,20,4,6.13,clear sky
379,Petropavlovsk-Kamchatskiy,RU,2022-08-16 19:34:07,53.0452,158.6483,54.19,94,0,2.24,clear sky
380,Revelstoke,CA,2022-08-16 19:34:09,50.9832,-118.2023,77.02,50,0,2.3,clear sky
381,Itoman,JP,2022-08-16 19:34:10,26.1247,127.6694,84.22,84,20,8.05,few clouds
382,Berdigestyakh,RU,2022-08-16 19:34:11,62.0989,126.6992,51.46,95,99,5.17,overcast clouds
383,Gobabis,NA,2022-08-16 19:34:12,-22.45,18.9667,59.4,11,5,12.28,clear sky
384,Payo,ID,2022-08-16 19:34:12,-3.7508,103.6372,71.46,97,51,1.95,broken clouds
385,Aklavik,CA,2022-08-16 19:34:12,68.2191,-135.0107,53.6,82,75,6.91,broken clouds
386,Pervomayskoye,RU,2022-08-16 19:34:13,43.919,46.7102,81.63,51,0,12.3,clear sky
387,Xinzhou,CN,2022-08-16 19:34:13,38.4092,112.7333,64.98,88,16,0.2,few clouds
388,Berlevag,NO,2022-08-16 19:34:14,70.8578,29.0864,69.6,68,75,1.14,broken clouds
389,Bethel,US,2022-08-16 19:33:59,41.3712,-73.414,86.18,42,40,11.5,scattered clouds
390,Valdivia,CL,2022-08-16 19:34:15,-39.8142,-73.2459,51.89,81,4,9.24,clear sky
391,Ponta Do Sol,PT,2022-08-16 19:34:16,32.6667,-17.1,78.01,68,10,7.25,clear sky
392,Kokkola,FI,2022-08-16 19:34:16,63.8385,23.1307,71.76,89,61,8.05,broken clouds
393,Caravelas,BR,2022-08-16 19:34:16,-17.7125,-39.2481,73.6,63,5,6.91,clear sky
394,Vanavara,RU,2022-08-16 19:34:17,60.34,102.2797,44.29,96,81,4.81,broken clouds
395,Fairbanks,US,2022-08-16 19:30:02,64.8378,-147.7164,63.09,75,75,8.05,broken clouds
396,Canto Do Buriti,BR,2022-08-16 19:34:17,-8.11,-42.9444,91.47,24,6,9.8,clear sky
397,Flinders,AU,2022-08-16 19:34:18,-34.5833,150.8552,48.38,82,1,4.0,clear sky
398,Lagoa,PT,2022-08-16 19:34:19,39.05,-27.9833,70.72,66,99,14.16,overcast clouds
399,Port Said,EG,2022-08-16 19:34:19,31.2565,32.2841,80.58,78,0,6.91,clear sky
400,Navahrudak,BY,2022-08-16 19:34:20,53.6,25.8333,67.6,72,100,9.26,overcast clouds
401,Bud,US,2022-08-16 19:34:20,39.447,-86.1758,84.02,50,26,10.56,scattered clouds
402,Comala,MX,2022-08-16 19:34:20,19.3167,-103.75,78.37,88,75,11.5,broken clouds
403,Severo-Yeniseyskiy,RU,2022-08-16 19:34:21,60.3725,93.0408,43.99,98,69,4.25,broken clouds
404,Cockburn Town,TC,2022-08-16 19:34:22,21.4612,-71.1419,83.37,77,10,9.8,clear sky
405,Coquimbo,CL,2022-08-16 19:34:23,-29.9533,-71.3436,62.33,67,0,13.8,clear sky
406,Deputatskiy,RU,2022-08-16 19:34:23,69.3,139.9,39.87,83,0,3.96,clear sky
407,Meulaboh,ID,2022-08-16 19:34:24,4.1363,96.1285,76.26,86,100,3.58,overcast clouds
408,Cayenne,GF,2022-08-16 19:32:08,4.9333,-52.3333,87.84,25,40,9.22,scattered clouds
409,Brokopondo,SR,2022-08-16 19:34:27,4.75,-55.1667,83.5,67,90,5.86,overcast clouds
410,Eatonton,US,2022-08-16 19:34:27,33.3268,-83.3885,84.81,75,99,4.43,overcast clouds
411,Abha,SA,2022-08-16 19:34:28,18.2164,42.5053,67.82,88,20,5.75,few clouds
412,Pangai,TO,2022-08-16 19:34:28,-19.8,-174.35,74.35,63,100,30.22,overcast clouds
413,Batouri,CM,2022-08-16 19:34:29,4.4333,14.3667,69.46,90,100,1.41,light rain
414,Partizanskoye,RU,2022-08-16 19:34:30,55.5006,94.39,43.43,93,89,8.81,overcast clouds
415,Ambon,ID,2022-08-16 19:34:32,-3.6954,128.1814,73.54,94,40,4.61,scattered clouds
416,Srednekolymsk,RU,2022-08-16 19:34:32,67.45,153.6833,56.07,62,100,6.69,overcast clouds
417,Sebezh,RU,2022-08-16 19:34:32,56.2955,28.4654,69.82,77,100,3.87,overcast clouds
418,Newport,GB,2022-08-16 19:30:13,51.5877,-2.9984,65.12,87,100,9.62,light rain
419,Tomatlan,MX,2022-08-16 19:34:34,19.9333,-105.25,88.38,59,100,7.7,overcast clouds
420,Half Moon Bay,US,2022-08-16 19:34:35,37.4636,-122.4286,95.05,61,0,4.61,clear sky
421,Sidney,AU,2022-08-16 19:33:09,-33.8679,151.2073,52.72,76,0,8.05,clear sky
422,Richards Bay,ZA,2022-08-16 19:34:36,-28.783,32.0377,66.74,49,73,13.62,broken clouds
423,Rio Verde De Mato Grosso,BR,2022-08-16 19:34:37,-18.9181,-54.8442,85.26,41,85,8.46,overcast clouds
424,Tautira,PF,2022-08-16 19:34:37,-17.7333,-149.15,73.99,88,100,19.77,moderate rain
425,Marshall,US,2022-08-16 19:31:57,34.3834,-86.3333,83.91,69,0,5.75,clear sky
426,Aksarka,RU,2022-08-16 19:34:40,66.5606,67.7975,42.1,73,76,9.82,broken clouds
427,Puerto Ayacucho,VE,2022-08-16 19:34:40,5.6639,-67.6236,86.31,68,33,5.3,heavy intensity rain
428,Trincomalee,LK,2022-08-16 19:34:41,8.5711,81.2335,78.84,83,100,14.83,overcast clouds
429,Krasavino,RU,2022-08-16 19:34:41,60.9614,46.4814,65.71,75,94,4.03,overcast clouds
430,Zaraza,VE,2022-08-16 19:34:42,9.3503,-65.3245,93.27,45,12,5.53,few clouds
431,Amos,CA,2022-08-16 19:30:04,48.5669,-78.1162,82.18,54,78,3.89,broken clouds
432,Tiznit,MA,2022-08-16 19:34:43,29.5833,-9.5,68.9,53,0,4.34,clear sky
433,Hailey,US,2022-08-16 19:34:43,43.5196,-114.3153,91.8,23,0,11.5,clear sky
434,Iralaya,HN,2022-08-16 19:34:44,15.0,-83.2333,82.49,71,100,11.3,overcast clouds
435,Kargopol,RU,2022-08-16 19:34:44,61.5071,38.9456,64.0,82,92,4.45,overcast clouds
436,Geraldton,AU,2022-08-16 19:31:27,-28.7667,114.6,59.41,77,40,20.71,scattered clouds
437,Jumla,NP,2022-08-16 19:34:45,29.2747,82.1838,62.67,91,89,0.02,overcast clouds
438,Yatou,CN,2022-08-16 19:34:46,37.15,122.3833,67.82,92,0,4.99,clear sky
439,Luanda,AO,2022-08-16 19:31:39,-8.8368,13.2343,68.4,91,0,8.77,clear sky
440,Makakilo City,US,2022-08-16 19:34:46,21.3469,-158.0858,82.72,56,0,4.61,clear sky
441,Shirokiy,RU,2022-08-16 19:34:46,49.758,129.523,58.19,91,0,5.97,clear sky
442,Hondo,JP,2022-08-16 19:34:47,32.45,130.2,81.05,87,100,13.87,overcast clouds
443,Edmundston,CA,2022-08-16 19:34:48,47.3737,-68.3251,82.63,35,0,8.05,clear sky
444,Erenhot,CN,2022-08-16 19:34:48,43.6475,111.9767,75.02,35,60,9.86,broken clouds
445,Lumphat,KH,2022-08-16 19:34:49,13.4878,106.9816,73.26,98,100,1.48,light rain
446,Vila Franca Do Campo,PT,2022-08-16 19:34:50,37.7167,-25.4333,73.81,67,71,9.37,broken clouds
447,Collie,AU,2022-08-16 19:34:50,-33.3667,116.15,48.34,91,99,13.27,light rain
448,Borovoy,RU,2022-08-16 19:34:54,55.4333,86.0833,49.28,93,100,4.47,light rain
449,Porto Novo,BJ,2022-08-16 19:34:55,6.4965,2.6036,76.82,83,100,6.51,overcast clouds
450,Abnub,EG,2022-08-16 19:34:55,27.2696,31.1511,86.22,25,0,11.77,clear sky
451,Marzuq,YE,2022-08-16 19:34:55,14.4,46.4667,82.06,60,63,7.54,broken clouds
452,Kiunga,PG,2022-08-16 19:34:56,-6.1219,141.2906,72.14,99,98,2.13,overcast clouds
453,Malanje,AO,2022-08-16 19:34:56,-9.5402,16.341,74.55,22,1,4.79,clear sky
454,Boa Vista,BR,2022-08-16 19:34:57,2.8197,-60.6733,93.18,43,40,10.36,scattered clouds
455,Zlynka,RU,2022-08-16 19:34:57,52.4267,31.7378,79.65,45,100,14.5,overcast clouds
456,Wattegama,LK,2022-08-16 19:34:57,6.7989,81.4808,76.08,82,78,6.2,broken clouds
457,Zyryanka,RU,2022-08-16 19:34:58,65.75,150.85,51.67,68,100,4.38,light rain
458,Tazovskiy,RU,2022-08-16 19:34:59,67.4667,78.7,43.27,93,100,15.75,overcast clouds
459,San Quintin,MX,2022-08-16 19:34:59,30.4833,-115.95,76.15,71,1,9.82,clear sky
460,Fort-Shevchenko,KZ,2022-08-16 19:35:00,44.5086,50.263,88.57,32,0,15.14,clear sky
461,Beatrice,US,2022-08-16 19:35:01,40.2681,-96.747,68.09,88,100,9.22,overcast clouds
462,Mamallapuram,IN,2022-08-16 19:35:01,12.6264,80.1722,86.05,81,72,11.23,broken clouds
463,Biak,ID,2022-08-16 19:30:16,-0.9131,122.8766,73.98,84,100,6.38,light rain
464,Chifeng,CN,2022-08-16 19:35:02,42.2683,118.9636,62.4,70,0,3.85,clear sky
465,Srandakan,ID,2022-08-16 19:35:03,-7.9386,110.2506,75.7,87,28,6.53,scattered clouds
466,Alyangula,AU,2022-08-16 19:35:03,-13.8483,136.4192,67.08,72,93,11.95,overcast clouds
467,Puerto Gaitan,CO,2022-08-16 19:35:04,4.3133,-72.0816,89.01,52,60,4.79,broken clouds
468,Kailua,US,2022-08-16 19:34:45,21.4022,-157.7394,84.18,81,40,3.44,scattered clouds
469,Okato,NZ,2022-08-16 19:35:06,-39.2,173.8833,59.18,87,100,25.93,light rain
470,Lufilufi,WS,2022-08-16 19:35:08,-13.8745,-171.5986,71.38,80,90,31.63,light rain
471,Eldorado,BR,2022-08-16 19:34:30,-23.7869,-54.2836,61.61,94,100,11.79,light rain
472,Riviere-Au-Renard,CA,2022-08-16 19:35:09,48.9957,-64.3971,80.89,60,41,6.24,scattered clouds
473,Myaundzha,RU,2022-08-16 19:35:11,63.0494,147.1858,47.95,88,100,1.61,light rain
474,Weston,US,2022-08-16 19:32:44,26.1004,-80.3998,96.82,65,75,10.0,broken clouds
475,Takoradi,GH,2022-08-16 19:35:12,4.8845,-1.7554,74.23,77,100,8.12,overcast clouds
476,Amambai,BR,2022-08-16 19:35:13,-23.1042,-55.2258,63.48,84,97,9.55,light rain
477,Victor Harbor,AU,2022-08-16 19:35:13,-35.5667,138.6167,54.68,69,100,11.5,light rain
478,Mount Isa,AU,2022-08-16 19:35:14,-20.7333,139.5,55.17,47,0,9.22,clear sky
479,Zagora,MA,2022-08-16 19:35:15,30.3484,-5.8365,97.3,9,0,17.65,clear sky
480,La Ronge,CA,2022-08-16 19:34:09,55.1001,-105.2842,82.65,32,40,9.22,scattered clouds
481,Penzance,GB,2022-08-16 19:35:16,50.1186,-5.5371,61.48,88,100,23.85,overcast clouds
482,San Cristobal,VE,2022-08-16 19:30:53,7.7669,-72.225,80.78,49,31,5.23,scattered clouds
483,Ensenada,MX,2022-08-16 19:35:17,31.8667,-116.6167,76.95,80,18,9.04,few clouds
484,Manggar,ID,2022-08-16 19:35:18,-2.8833,108.2667,81.07,75,81,12.12,broken clouds
485,Cimarron Hills,US,2022-08-16 19:32:00,38.8586,-104.6989,70.39,75,75,19.57,moderate rain
486,Gajendragarh,IN,2022-08-16 19:35:19,15.7333,75.9833,71.35,83,99,10.22,overcast clouds
487,Vidim,RU,2022-08-16 19:35:19,56.4088,103.1106,48.34,98,100,8.19,overcast clouds
488,Acari,PE,2022-08-16 19:35:19,-15.4311,-74.6158,69.31,62,52,8.48,broken clouds
489,Shediac,CA,2022-08-16 19:35:20,46.2198,-64.5411,84.09,50,40,13.8,scattered clouds
490,Kanadey,RU,2022-08-16 19:35:21,53.1679,47.5264,65.95,55,100,8.95,overcast clouds
491,Harrismith,ZA,2022-08-16 19:35:21,-28.2728,29.1295,46.35,19,42,10.0,scattered clouds
492,Sawtell,AU,2022-08-16 19:35:23,-30.3833,153.1,50.02,76,3,9.22,clear sky
493,Roald,NO,2022-08-16 19:35:23,62.5833,6.1333,60.91,100,75,13.8,light intensity drizzle rain
494,Nome,US,2022-08-16 19:35:24,64.5011,-165.4064,46.47,61,0,16.11,clear sky
495,Sambava,MG,2022-08-16 19:35:24,-14.2667,50.1667,67.06,92,41,7.54,scattered clouds
496,Hualmay,PE,2022-08-16 19:35:25,-11.0964,-77.6139,65.77,71,19,12.12,few clouds
497,Port Moresby,PG,2022-08-16 19:35:26,-9.4431,147.1797,74.62,78,40,11.5,scattered clouds
498,Orneta,PL,2022-08-16 19:35:29,54.1148,20.1333,69.17,70,65,8.01,broken clouds
499,Faya,SA,2022-08-16 19:35:33,18.3851,42.4509,68.11,68,84,4.38,broken clouds
500,Caraballeda,VE,2022-08-16 19:35:35,10.6112,-66.8522,87.87,88,20,5.75,few clouds
501,Port-Cartier,CA,2022-08-16 19:35:35,50.0334,-66.8654,77.22,47,4,7.65,clear sky
502,Jutai,BR,2022-08-16 19:35:36,-5.1833,-68.9,86.2,60,97,0.47,overcast clouds
503,Talnakh,RU,2022-08-16 19:35:37,69.4865,88.3972,47.21,89,91,2.26,overcast clouds
504,Sindor,RU,2022-08-16 19:35:38,62.8629,51.8905,57.56,52,100,6.31,overcast clouds
505,Totness,SR,2022-08-16 19:35:40,5.8833,-56.3167,82.98,69,2,9.33,clear sky
506,Xichang,CN,2022-08-16 19:31:43,27.8964,102.2634,67.06,89,100,1.05,overcast clouds
507,Montauban,FR,2022-08-16 19:35:41,44.0833,1.5,66.54,88,2,2.33,clear sky
508,Baker City,US,2022-08-16 19:35:41,44.7749,-117.8344,88.59,24,0,8.05,clear sky
509,Kasongo-Lunda,CD,2022-08-16 19:35:41,-6.4667,16.8167,84.65,27,100,0.76,overcast clouds
510,Mujiayingzi,CN,2022-08-16 19:35:42,42.1167,118.7833,61.57,74,0,5.32,clear sky
511,Ambilobe,MG,2022-08-16 19:35:42,-13.2,49.05,66.18,83,11,3.78,few clouds
512,Katete,UG,2022-08-16 19:35:43,-0.7818,29.7544,63.18,97,100,1.43,moderate rain
513,Aksu,CN,2022-08-16 19:35:44,41.1231,80.2644,74.14,48,98,9.35,overcast clouds
514,Terra Santa,BR,2022-08-16 19:35:45,-2.1042,-56.4869,91.35,41,73,3.83,broken clouds
515,Fare,PF,2022-08-16 19:35:46,-16.7,-151.0167,74.64,85,100,19.71,moderate rain
516,Bandar,ID,2022-08-16 19:35:46,2.05,99.75,71.33,94,98,2.64,overcast clouds
517,Cabo San Lucas,MX,2022-08-16 19:30:50,22.8909,-109.9124,87.62,70,100,5.01,overcast clouds
518,Ossora,RU,2022-08-16 19:35:46,59.2353,163.0719,55.65,92,100,7.61,overcast clouds
519,Xuchang,CN,2022-08-16 19:35:47,34.0167,113.8167,76.23,70,95,5.99,overcast clouds
520,Pouebo,NC,2022-08-16 19:35:48,-20.4,164.5667,71.46,98,100,9.17,overcast clouds
521,Sakakah,SA,2022-08-16 19:35:48,29.9697,40.2064,101.77,18,2,8.72,clear sky
522,Yumen,CN,2022-08-16 19:35:49,40.2833,97.2,78.8,16,100,6.64,overcast clouds
523,Balikpapan,ID,2022-08-16 19:35:50,-1.2675,116.8289,73.83,93,100,5.57,moderate rain
